0.000000e+00,4.737827e-02,4.204633e-02,0.000000e+00,5.902105e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.026548e-03,0.000000e+00,0.000000e+00,0.000000e+00,7.898953e-04
0.000000e+00,8.746758e-02,1.940600e-02,0.000000e+00,1.634429e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.716814e-03,0.000000e+00,0.000000e+00,0.000000e+00,7.291342e-04
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.443368e-03,0.000000e+00,0.000000e+00,0.000000e+00,6.442477e-03,0.000000e+00,0.000000e+00,0.000000e+00,6.319163e-04
0.000000e+00,0.000000e+00,3.153475e-02,0.000000e+00,8.853157e-03,0.000000e+00,0.000000e+00,0.000000e+00,9.059733e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.184843e-03
0.000000e+00,0.000000e+00,4.851500e-02,0.000000e+00,1.089619e-02,0.000000e+00,0.000000e+00,0.000000e+00,7.433627e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.645671e-04
0.000000e+00,3.667995e-02,0.000000e+00,0.000000e+00,9.138743e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.675991e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.057659e-04
0.000000e+00,0.000000e+00,5.219545e-02,0.000000e+00,1.465350e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.330789e-03,0.000000e+00,0.000000e+00,2.106208e-01,3.268532e-04
0.000000e+00,7.106741e-02,3.153475e-02,0.000000e+00,4.426579e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.509956e-03,0.000000e+00,0.000000e+00,0.000000e+00,8.886322e-04
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.158718e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.050404e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.121193e-04
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.831858e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.739372e-04
0.000000e+00,5.984624e-02,0.000000e+00,0.000000e+00,1.491058e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.525850e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.496644e-03
0.000000e+00,5.414660e-02,0.000000e+00,0.000000e+00,6.745263e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.300885e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.513688e-04
